Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
3636,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,Not,89.57,2,0.2,32.47
3637,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Not,22.25,3,0.2,7.51
3638,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Not,334.88,4,0.2,29.3
3639,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,Not,148.29,7,0.2,29.66
3640,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,Not,4.62,1,0.2,1.68
3641,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Not,178.92,7,0.2,-29.07
3642,CA-2016-145177,2016-10-11,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Not,69.89,7,0.7,-46.59
3643,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,Not,487.98,2,0.2,152.5
3644,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Not,47.3,2,0.0,12.3
3645,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AR-10004269,Office Supplies,Art,Newell 31,Not,4.13,1,0.0,1.16
3646,CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Not,155.12,5,0.2,50.41
3647,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,Not,6.48,1,0.0,3.18
3648,CA-2014-146528,2014-07-25,2014-07-27,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,Not,15.52,4,0.0,4.5
3649,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Not,2.95,2,0.7,-2.06
3650,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Not,55.1,6,0.2,18.6
3651,CA-2017-109960,2017-09-12,2017-11-12,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",Not,104.88,6,0.0,41.95
3652,CA-2017-109960,2017-09-12,2017-11-12,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,Not,34.7,5,0.0,12.49
3653,CA-2017-109960,2017-09-12,2017-11-12,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,33.72,4,0.0,15.51
3654,CA-2017-109960,2017-09-12,2017-11-12,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,Not,14.94,3,0.0,7.02
3658,CA-2015-128083,2015-12-03,2015-12-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,Cassandra Brandow,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,8.69,3,0.2,2.93
3659,CA-2015-128083,2015-12-03,2015-12-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,Cassandra Brandow,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Not,30.88,4,0.2,3.86
3660,CA-2015-128083,2015-12-03,2015-12-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,Cassandra Brandow,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,Not,6.41,3,0.2,1.44
3663,US-2017-129777,2017-03-07,2017-09-07,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,Chuck Magee,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Not,258.9,10,0.0,93.2
3664,US-2017-129777,2017-03-07,2017-09-07,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,Chuck Magee,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,Not,24.56,2,0.0,11.54
3665,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-LA-10001569,Office Supplies,Labels,Avery 499,Not,27.89,7,0.2,9.06
3666,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Not,6.46,4,0.7,-4.52
3667,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,Not,52.68,3,0.2,19.76
3668,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,Not,13.88,5,0.2,-2.6
3669,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Not,103.92,10,0.2,-18.19
3670,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-LA-10004409,Office Supplies,Labels,Avery 492,Not,11.52,5,0.2,3.74
3671,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,Not,10.37,2,0.2,3.63
3672,CA-2014-129364,2014-08-12,2014-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,Not,39.07,3,0.2,2.93
3673,CA-2016-104969,2016-08-04,2016-08-04,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Not,8.87,1,0.2,3.22
3674,CA-2016-104969,2016-08-04,2016-08-04,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,121.1,6,0.7,-100.92
3675,CA-2017-154109,2017-06-11,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",Not,127.37,2,0.3,-30.93
3676,CA-2017-154109,2017-06-11,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,Not,47.95,3,0.2,16.18
3678,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,Not,15.8,4,0.0,5.06
3679,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Not,464.97,3,0.0,209.24
3680,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Not,181.96,2,0.0,20.02
3681,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Not,12.39,3,0.0,5.7
3682,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",Not,84.09,3,0.0,42.05
3683,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,Not,79.36,4,0.0,32.54
3684,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,Not,153.36,9,0.0,70.55
3685,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,Not,43.68,6,0.0,21.4
3686,CA-2015-132626,2015-09-07,2015-09-07,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,Not,98.21,7,0.0,28.48
3689,CA-2017-140760,2017-02-06,2017-05-06,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Not,25.34,6,0.2,7.92
3690,CA-2017-140760,2017-02-06,2017-05-06,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Not,43.92,5,0.2,15.92
3691,US-2015-131359,2015-10-30,2015-10-30,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,Not,59.99,2,0.7,-46.0
3692,US-2015-131359,2015-10-30,2015-10-30,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Not,439.99,1,0.2,165.0
3693,US-2015-131359,2015-10-30,2015-10-30,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Not,87.96,5,0.2,30.79
3694,US-2015-131359,2015-10-30,2015-10-30,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Not,15.49,4,0.2,3.68
3695,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Not,232.96,7,0.0,116.48
3696,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Not,66.54,6,0.0,32.6
3697,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,Not,43.26,3,0.0,14.28
3703,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-AR-10004269,Office Supplies,Art,Newell 31,Not,24.78,6,0.0,6.94
3704,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Not,19.14,3,0.0,8.8
3705,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Not,899.97,3,0.0,314.99
3706,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,Not,32.4,5,0.0,15.55
3708,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,Kelly Williams,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,Not,6.37,2,0.6,-2.55
3709,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,Kelly Williams,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Not,34.18,3,0.8,-87.15
3710,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,Kelly Williams,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,Not,5.54,7,0.2,1.66
3711,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,Yes,510.24,3,0.2,6.38
3712,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,Yes,204.95,5,0.0,100.43
3713,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Not,11.54,1,0.0,3.46
3714,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Not,162.6,3,0.0,34.15
3715,CA-2014-135608,2014-08-12,2014-10-12,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,Not,45.68,2,0.0,21.01
3716,CA-2014-135608,2014-08-12,2014-10-12,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,Not,603.92,5,0.2,45.29
3718,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,Not,5.04,2,0.0,0.15
3719,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,Not,249.95,5,0.0,107.48
3721,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Not,18.92,4,0.0,7.38
3722,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Not,15.42,2,0.0,6.94
3727,CA-2016-165169,2016-05-06,2016-11-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Not,360.38,2,0.0,93.7
3728,CA-2016-165169,2016-05-06,2016-11-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-AR-10000122,Office Supplies,Art,Newell 314,Not,11.16,2,0.0,2.79
3729,CA-2016-165169,2016-05-06,2016-11-06,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,Not,14.94,3,0.0,6.87
3730,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,Not,41.96,2,0.0,7.97
3731,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,Not,636.86,7,0.0,0.0
3732,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Chuck Magee,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,Not,499.99,1,0.0,130.0
3733,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Chuck Magee,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,Not,1259.93,7,0.0,327.58
3734,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Not,65.08,4,0.0,31.89
3735,CA-2017-168193,2017-06-03,2017-11-03,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,Yes,26.38,1,0.0,12.13
3736,CA-2017-168193,2017-06-03,2017-11-03,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Yes,71.97,3,0.0,16.55
3737,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Not,129.98,2,0.0,62.39
